label,name,category,subcategory,organization,description,website,address,address_uf,address_uf_nb,source,comment,tags,submittedBy,submissionTimestamp,github_hash
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:AE62A192DA96E266161A702CC9F6DE91C0C3441F17CEBA51BC442DFB2031A30A,EQCuYqGS2pbiZhYacCzJ9t6RwMNEHxfOulG8RC37IDGjCmeU,UQCuYqGS2pbiZhYacCzJ9t6RwMNEHxfOulG8RC37IDGjCjpR,https://tonalytica.redoubt.online/queries/776/source,$DOGS withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:4E12568D9005B95566075DF4CA2815BB559FD0AB62C500B41957EC345720BEFD,EQBOElaNkAW5VWYHXfTKKBW7VZ_Qq2LFALQZV-w0VyC-_SdS,UQBOElaNkAW5VWYHXfTKKBW7VZ_Qq2LFALQZV-w0VyC-_XqX,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:4A6F0AA65204D70E6042430633C178F5C9E925F1FEB3F900E2BBD5D270F7CFAD,EQBKbwqmUgTXDmBCQwYzwXj1yekl8f6z-QDiu9XScPfPrXH9,UQBKbwqmUgTXDmBCQwYzwXj1yekl8f6z-QDiu9XScPfPrSw4,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:9ED2EF9FC3FCF5206B525934F32A62A71BF625A5D359E7173228ED7578F477E4,EQCe0u-fw_z1IGtSWTTzKmKnG_YlpdNZ5xcyKO11ePR35Ee9,UQCe0u-fw_z1IGtSWTTzKmKnG_YlpdNZ5xcyKO11ePR35Bp4,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:E1BAFC89EAE58D01D6D2B4436BF76836BEAB6E97287A793923DDBF8BE987A2D9,EQDhuvyJ6uWNAdbStENr92g2vqtulyh6eTkj3b-L6Yei2ZGY,UQDhuvyJ6uWNAdbStENr92g2vqtulyh6eTkj3b-L6Yei2cxd,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:673BECA38C97C8E225EB49F739E73458EF437A2027D790ABECFE19094C448262,EQBnO-yjjJfI4iXrSfc55zRY70N6ICfXkKvs_hkJTESCYmsM,UQBnO-yjjJfI4iXrSfc55zRY70N6ICfXkKvs_hkJTESCYjbJ,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:FEEFF59CDED095A1565EE092BB7FD5577698A15254E644F2495061EC25989004,EQD-7_Wc3tCVoVZe4JK7f9VXdpihUlTmRPJJUGHsJZiQBPpG,UQD-7_Wc3tCVoVZe4JK7f9VXdpihUlTmRPJJUGHsJZiQBKeD,https://tonalytica.redoubt.online/queries/776/source,$DOGS withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:540F99BFCDB3B81D42CACB4AE25D23F169681B6DF92A6501E5F8C254C5DE0FA3,EQBUD5m_zbO4HULKy0riXSPxaWgbbfkqZQHl-MJUxd4Po5P4,UQBUD5m_zbO4HULKy0riXSPxaWgbbfkqZQHl-MJUxd4Po849,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:CE9D9FD758EB3F86D6AF6B729896156E8203F1A975FA98E9DCEA55A4F3B9502A,EQDOnZ_XWOs_htava3KYlhVuggPxqXX6mOnc6lWk87lQKhTK,UQDOnZ_XWOs_htava3KYlhVuggPxqXX6mOnc6lWk87lQKkkP,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:E11E95BA088D0F954849A192F772227C3C4479ED64EE965A9CB02C02309B9139,EQDhHpW6CI0PlUhJoZL3ciJ8PER57WTullqcsCwCMJuROQBm,UQDhHpW6CI0PlUhJoZL3ciJ8PER57WTullqcsCwCMJuROV2j,https://tonalytica.redoubt.online/queries/776/source,$DOGS withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:F502696D18BF57F32F58D0E655213107399E6609A96F72A8443D448CDA08DEB3,EQD1AmltGL9X8y9Y0OZVITEHOZ5mCalvcqhEPUSM2gjes_Hk,UQD1AmltGL9X8y9Y0OZVITEHOZ5mCalvcqhEPUSM2gjes6wh,https://tonalytica.redoubt.online/queries/776/source,$NOT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:54AE04D3FBBB514D7A4BCFBBD7FDD381573E7CCB5D06DBFABE7F2D0D2563AF1A,EQBUrgTT-7tRTXpLz7vX_dOBVz58y10G2_q-fy0NJWOvGkYT,UQBUrgTT-7tRTXpLz7vX_dOBVz58y10G2_q-fy0NJWOvGhvW,https://tonalytica.redoubt.online/queries/776/source,$NOT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:46C8D602F9F77737289BEA872BB9800A4B0C7954258AE5B8C1B133D0A591BBFB,EQBGyNYC-fd3Nyib6ocruYAKSwx5VCWK5bjBsTPQpZG7-5UI,UQBGyNYC-fd3Nyib6ocruYAKSwx5VCWK5bjBsTPQpZG7-8jN,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:3B812795F66C16E59BE05216173D70BE558C540DCBC9508BFDC2183530D74EEA,EQA7gSeV9mwW5ZvgUhYXPXC-VYxUDcvJUIv9whg1MNdO6uPN,UQA7gSeV9mwW5ZvgUhYXPXC-VYxUDcvJUIv9whg1MNdO6r4I,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:8666871CF8A1E417679A6C6144D327461B2DBCAEA1BE2B023A739CA9F21608E8,EQCGZocc-KHkF2eabGFE0ydGGy28rqG-KwI6c5yp8hYI6EH6,UQCGZocc-KHkF2eabGFE0ydGGy28rqG-KwI6c5yp8hYI6Bw_,https://tonalytica.redoubt.online/queries/776/source,$DOGS withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:7E6A1FC61700FFC4D9758C40DAF5F31360B09836884E9E18AE849237549FEEAD,EQB-ah_GFwD_xNl1jEDa9fMTYLCYNohOnhiuhJI3VJ_ure4G,UQB-ah_GFwD_xNl1jEDa9fMTYLCYNohOnhiuhJI3VJ_urbPD,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:CB2E72FB41FA957AF01863DB157092BF510F89F4D91D24D1174C61B02A1750F9,EQDLLnL7QfqVevAYY9sVcJK_UQ-J9NkdJNEXTGGwKhdQ-Wiv,UQDLLnL7QfqVevAYY9sVcJK_UQ-J9NkdJNEXTGGwKhdQ-TVq,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:87562451DD370F0B345D9F74BB6B48026EC092A6573CC02C2E40BB6C4E4DB753,EQCHViRR3TcPCzRdn3S7a0gCbsCSplc8wCwuQLtsTk23U0Yv,UQCHViRR3TcPCzRdn3S7a0gCbsCSplc8wCwuQLtsTk23Uxvq,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:5331D47D46FFA45758AD8E9DA1CAF977D9B3C61CC4E17A9DDAB8E4347BC27C5C,EQBTMdR9Rv-kV1itjp2hyvl32bPGHMThep3auOQ0e8J8XBeL,UQBTMdR9Rv-kV1itjp2hyvl32bPGHMThep3auOQ0e8J8XEpO,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:2D225FE9EAC7AFBADB112A076E429E79CD3710129F65A16D3D514A1708D211BB,EQAtIl_p6sevutsRKgduQp55zTcQEp9loW09UUoXCNIRu17c,UQAtIl_p6sevutsRKgduQp55zTcQEp9loW09UUoXCNIRuwMZ,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:D50300B9AA307E44CA1884220EB161CD1EE7088ADAB51DF287D08D94E3D9FC72,EQDVAwC5qjB-RMoYhCIOsWHNHucIitq1HfKH0I2U49n8clGw,UQDVAwC5qjB-RMoYhCIOsWHNHucIitq1HfKH0I2U49n8cgx1,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:865974621FD9BE4237853C228D3673FDD2682FE7FEA21B5B311E84334539263B,EQCGWXRiH9m-QjeFPCKNNnP90mgv5_6iG1sxHoQzRTkmO0nb,UQCGWXRiH9m-QjeFPCKNNnP90mgv5_6iG1sxHoQzRTkmOxQe,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:04239D87BF259644FE840D8D62DFEB01E7221EF5368ED730CE0EC7142CA31FC4,EQAEI52HvyWWRP6EDY1i3-sB5yIe9TaO1zDODscULKMfxKOC,UQAEI52HvyWWRP6EDY1i3-sB5yIe9TaO1zDODscULKMfxP5H,https://tonalytica.redoubt.online/queries/776/source,$DOGS withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:F088EA330DB949DF29B0E3D5E7D5F2FFB73870701A09954EDFF61AA7F72329C9,EQDwiOozDblJ3ymw49Xn1fL_tzhwcBoJlU7f9hqn9yMpyW6O,UQDwiOozDblJ3ymw49Xn1fL_tzhwcBoJlU7f9hqn9yMpyTNL,https://tonalytica.redoubt.online/queries/776/source,$NOT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:6AF2B9E386DB21E8B27B3624648D969F58F1B241655EC8CE571295F473A322BA,EQBq8rnjhtsh6LJ7NiRkjZafWPGyQWVeyM5XEpX0c6Miuqtn,UQBq8rnjhtsh6LJ7NiRkjZafWPGyQWVeyM5XEpX0c6Miuvai,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:146EB30CC6BEE555D3676492285826AD58D720AAE3CD86EEA3EF9CD9DCCAC64D,EQAUbrMMxr7lVdNnZJIoWCatWNcgquPNhu6j75zZ3MrGTfp4,UQAUbrMMxr7lVdNnZJIoWCatWNcgquPNhu6j75zZ3MrGTae9,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:1A91AC5DB4594A52F03E6496E3B367F5456D32741CC671B8F4128C701608F847,EQAakaxdtFlKUvA-ZJbjs2f1RW0ydBzGcbj0EoxwFgj4R-j2,UQAakaxdtFlKUvA-ZJbjs2f1RW0ydBzGcbj0EoxwFgj4R7Uz,https://tonalytica.redoubt.online/queries/776/source,TON withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:286808442210912F2FE31CAA0CFF168D8ED68CBA9A2C8D3D59AC067B06087296,EQAoaAhEIhCRLy_jHKoM_xaNjtaMuposjT1ZrAZ7BghylnTx,UQAoaAhEIhCRLy_jHKoM_xaNjtaMuposjT1ZrAZ7Bghylik0,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:C22D082C222C4A4B688BBFF8A6C51C00729ABC6C4A91BFBDE99A7482E104CDDD,EQDCLQgsIixKS2iLv_imxRwAcpq8bEqRv73pmnSC4QTN3ULh,UQDCLQgsIixKS2iLv_imxRwAcpq8bEqRv73pmnSC4QTN3R8k,https://tonalytica.redoubt.online/queries/776/source,$NOT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:6BA9A8897BB107AA49A43126E111AFFFD1979EAD09C39EFD22D6FD4F91E3E572,EQBrqaiJe7EHqkmkMSbhEa__0ZeerQnDnv0i1v1PkePlcrxT,UQBrqaiJe7EHqkmkMSbhEa__0ZeerQnDnv0i1v1PkePlcuGW,https://tonalytica.redoubt.online/queries/776/source,$DOGS withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:26E58232F183F3C02FCF301BEA4AC812726927211F2C7C6DD5B4BEF520C7FF52,EQAm5YIy8YPzwC_PMBvqSsgScmknIR8sfG3VtL71IMf_UrHv,UQAm5YIy8YPzwC_PMBvqSsgScmknIR8sfG3VtL71IMf_Uuwq,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:4A1F3EBCC66BDCEFA90245BDF541A50ADA1C688A487534B1587ABFFD93038834,EQBKHz68xmvc76kCRb31QaUK2hxoikh1NLFYer_9kwOINGaa,UQBKHz68xmvc76kCRb31QaUK2hxoikh1NLFYer_9kwOINDtf,https://tonalytica.redoubt.online/queries/776/source,USDT withdrawals,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:7D133D4E425C8E00DE015513A44E66E6D163B21E71720AEC7579965E5DE28C55,EQB9Ez1OQlyOAN4BVROkTmbm0WOyHnFyCux1eZZeXeKMVV6_,UQB9Ez1OQlyOAN4BVROkTmbm0WOyHnFyCux1eZZeXeKMVQN6,datalake-test.cex_labels_20241116,,['has-custodial-wallets'],ziga,2024-12-12T10:09:26Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:7F97F36DDA3F7DEDC9E12F8C09C4F89E7FBC17527AB3F67DE4C3B155297A56E4,EQB_l_Nt2j997cnhL4wJxPief7wXUnqz9n3kw7FVKXpW5L0A,UQB_l_Nt2j997cnhL4wJxPief7wXUnqz9n3kw7FVKXpW5ODF,datalake-test.cex_labels_20241116,,['has-custodial-wallets'],ziga,2024-12-12T10:09:26Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:4A1C20BC9A6F9294F75F1C87A7F383A8B73A483A2E6DCB3630DDBE78B3CCAD00,EQBKHCC8mm-SlPdfHIen84OotzpIOi5tyzYw3b54s8ytANhS,UQBKHCC8mm-SlPdfHIen84OotzpIOi5tyzYw3b54s8ytAIWX,Proof of reserves audit report: https://www.bybit.com/common-static/cht-static/por/Bybit_PoR_Audit_Nov.pdf,,['has-custodial-wallets'],ohld,2025-01-01T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:F2DC1860686CD658987E2BED8216532D8C004460DADEA907CC7D4AD7236C496B,EQDy3BhgaGzWWJh-K-2CFlMtjABEYNreqQfMfUrXI2xJa81w,UQDy3BhgaGzWWJh-K-2CFlMtjABEYNreqQfMfUrXI2xJa5C1,"Receive from Bybit 1,Bybit 7","Receive from Bybit 1,Bybit 7",['has-custodial-wallets'],rAndom1ze,2025-03-15T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:F7483346CC05E6E96E9FF674699AF8955FC839215394B8B440D5FA5387E2C18C,EQD3SDNGzAXm6W6f9nRpmviVX8g5IVOUuLRA1fpTh-LBjEIn,UQD3SDNGzAXm6W6f9nRpmviVX8g5IVOUuLRA1fpTh-LBjB_i,,Funding of user wallets,[],shuva10v,2025-03-27T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:CF7EA235ED6F6517EDCE98026EF7618E9F6D81A1331D4E65BA718E2CD15F80AD,EQDPfqI17W9lF-3OmAJu92GOn22BoTMdTmW6cY4s0V-ArRRY,UQDPfqI17W9lF-3OmAJu92GOn22BoTMdTmW6cY4s0V-ArUmd,,,['has-custodial-wallets'],dddwhdd,2025-04-15T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:AD906EF919B1DC0F037F02BA409330F543E934A2EEA0A02CE90569D93F86632D,EQCtkG75GbHcDwN_ArpAkzD1Q-k0ou6goCzpBWnZP4ZjLfoA,UQCtkG75GbHcDwN_ArpAkzD1Q-k0ou6goCzpBWnZP4ZjLafF,,,['has-custodial-wallets'],dddwhdd,2025-04-16T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:CBDDC1EC688FBBD002295D4EF2BE904B8F4AB0D62A76CF757DCCC7D95755A95C,EQDL3cHsaI-70AIpXU7yvpBLj0qw1ip2z3V9zMfZV1WpXIk0,UQDL3cHsaI-70AIpXU7yvpBLj0qw1ip2z3V9zMfZV1WpXNTx,,,['has-custodial-wallets'],dddwhdd,2025-04-17T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:92D2EEB918CC5829DE1718985F863BB5CEDFCF603FE705D3D37D27DFBD0FFF16,EQCS0u65GMxYKd4XGJhfhju1zt_PYD_nBdPTfSffvQ__Fh7A,UQCS0u65GMxYKd4XGJhfhju1zt_PYD_nBdPTfSffvQ__FkMF,,CATI deposits,['has-custodial-wallets'],shuva10v,2025-05-10T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:BDD0D806E62C58ECE97748345084011946F054508E9D62C59F9DF157C3D7F7FC,EQC90NgG5ixY7Ol3SDRQhAEZRvBUUI6dYsWfnfFXw9f3_Ij0,UQC90NgG5ixY7Ol3SDRQhAEZRvBUUI6dYsWfnfFXw9f3_NUx,,USDe withdrawals,['has-custodial-wallets'],markysha,2025-06-03T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:1CCD58500F102B153A33D8209DF2C3B83659C221FC9516240BB024FA972818AF,EQAczVhQDxArFToz2CCd8sO4NlnCIfyVFiQLsCT6lygYrwCY,UQAczVhQDxArFToz2CCd8sO4NlnCIfyVFiQLsCT6lygYr11d,,USDT withdrawals,['has-custodial-wallets'],markysha,2025-06-06T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:355AC2A2C16EECAF1341785678ECBA6C3C1BF487A9BAE3D4031E6DBC19D2B9E8,EQA1WsKiwW7srxNBeFZ47LpsPBv0h6m649QDHm28GdK56LfT,UQA1WsKiwW7srxNBeFZ47LpsPBv0h6m649QDHm28GdK56OoW,,BOMB,['has-custodial-wallets'],Lucky0041,2025-06-20T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:F938ABB44DEB73FA56A39B895796017D5B350F9EA9D5DB7D52643296DD660EDB,EQD5OKu0Tetz-lajm4lXlgF9WzUPnqnV231SZDKW3WYO27CY,UQD5OKu0Tetz-lajm4lXlgF9WzUPnqnV231SZDKW3WYO2-1d,,TAC,['has-custodial-wallets'],Lucky0041,2025-07-17T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:4CE0266B37BA9E7225AEFA83D1E10214BDAC3AD56DDC35CA3048988BC8AAB726,EQBM4CZrN7qeciWu-oPR4QIUvaw61W3cNcowSJiLyKq3Jh2r,UQBM4CZrN7qeciWu-oPR4QIUvaw61W3cNcowSJiLyKq3JkBu,,XAUt0,['has-custodial-wallets'],Lucky0041,2025-08-25T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:C63F59D6A7E578526E1D977E150922D841427735EADC697E100468E9B3685D4B,EQDGP1nWp-V4Um4dl34VCSLYQUJ3NercaX4QBGjps2hdSwg-,UQDGP1nWp-V4Um4dl34VCSLYQUJ3NercaX4QBGjps2hdS1X7,,X,['has-custodial-wallets'],Lucky0041,2025-10-03T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:7B53098CBC01CF9E7A9D88D74E5572768821E17526EE41C94EAAB9E79A3C2A38,EQB7UwmMvAHPnnqdiNdOVXJ2iCHhdSbuQclOqrnnmjwqOBEw,UQB7UwmMvAHPnnqdiNdOVXJ2iCHhdSbuQclOqrnnmjwqOEz1,,MAJOR,['has-custodial-wallets'],Lucky0041,2025-11-28T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
bybit,Bybit,CEX,,bybit,,https://bybit.com,0:7D116E6FF70C2A4E95FEAFA9D11952B9BAF726BDDF780DB8A9042B5196BCE9E5,EQB9EW5v9wwqTpX-r6nRGVK5uvcmvd94DbipBCtRlrzp5bAz,UQB9EW5v9wwqTpX-r6nRGVK5uvcmvd94DbipBCtRlrzp5e32,,https://www.bybit.eu,['has-custodial-wallets'],Lucky0041,2026-03-03T00:00:01Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:B37E57033DB21D10B950E6143B658C10C3BF425BD193025960AEF7F22DBCF4FC,EQCzflcDPbIdELlQ5hQ7ZYwQw79CW9GTAllgrvfyLbz0_OZs,UQCzflcDPbIdELlQ5hQ7ZYwQw79CW9GTAllgrvfyLbz0_Lup,https://tonalytica.redoubt.online/queries/776/source,TON Withdraw,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:0E1550FA36F2BEDBF39EF5164ED50FA0EEBD547473BB977ADEAC5A86F6E2701B,EQAOFVD6NvK-2_Oe9RZO1Q-g7r1UdHO7l3rerFqG9uJwG_id,UQAOFVD6NvK-2_Oe9RZO1Q-g7r1UdHO7l3rerFqG9uJwG6VY,https://tonalytica.redoubt.online/queries/776/source,USDT withdraw,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:888EAFE733AED883634ECD43BAFCCF94E15C98E24394565D01B773223C412079,EQCIjq_nM67Yg2NOzUO6_M-U4VyY4kOUVl0Bt3MiPEEgeYOS,UQCIjq_nM67Yg2NOzUO6_M-U4VyY4kOUVl0Bt3MiPEEged5X,https://tonalytica.redoubt.online/queries/776/source,TON Withdraw,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:80D4123841167CA989AC912443CC99A4B9C1A87584536427FF6FD85C92395AE9,EQCA1BI4QRZ8qYmskSRDzJmkucGodYRTZCf_b9hckjla6dZl,UQCA1BI4QRZ8qYmskSRDzJmkucGodYRTZCf_b9hckjla6Yug,https://tonalytica.redoubt.online/queries/776/source,deposits,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:50765F5261424F4709806EDB18B12DA69205530ADFD5F981EA4FE155EB4383AF,EQBQdl9SYUJPRwmAbtsYsS2mkgVTCt_V-YHqT-FV60ODr5R-,UQBQdl9SYUJPRwmAbtsYsS2mkgVTCt_V-YHqT-FV60ODr8m7,https://tonalytica.redoubt.online/queries/776/source,,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:BD37904AFB8E287B28B0842D2AE1AA6746B4ECC275C38531136E18602C02EF5D,EQC9N5BK-44oeyiwhC0q4apnRrTswnXDhTETbhhgLALvXUIu,UQC9N5BK-44oeyiwhC0q4apnRrTswnXDhTETbhhgLALvXR_r,https://tonalytica.redoubt.online/queries/776/source,,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:086E839ED10F2139348B776768B23729D2C44F294C9EBF6E3328BE63E2DDB375,EQAIboOe0Q8hOTSLd2dosjcp0sRPKUyev24zKL5j4t2zdUh7,UQAIboOe0Q8hOTSLd2dosjcp0sRPKUyev24zKL5j4t2zdRW-,https://tonalytica.redoubt.online/queries/776/source,,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
kucoin,Kucoin,CEX,,kucoin,,https://kucoin.com,0:730021372B668433EB74EE05AAC169B54063C3D8C3D27A8D5942C2A7EB2CE15B,EQBzACE3K2aEM-t07gWqwWm1QGPD2MPSeo1ZQsKn6yzhW-wx,UQBzACE3K2aEM-t07gWqwWm1QGPD2MPSeo1ZQsKn6yzhW7H0,https://tonalytica.redoubt.online/queries/776/source,,[],ziga,2024-11-25T19:52:44Z,1200941b128914d843fc08fee5a832a5176dda9f
